"","year","state","county","commodity","damagecause","monthcode","month","loss"
"699359",1998,"OR","All Other Counties","All Other Crops","Plant Disease",10,"OCT",261
"699360",1998,"OR","All Other Counties","All Other Crops","Excess Moisture/Precip/Rain",6,"JUN",15401
"699361",1998,"OR","All Other Counties","All Other Crops","Flood",6,"JUN",4310
"714918",1998,"WA","Adams","WHEAT","Decline in Price",7,"JUL",9573
"714919",1998,"WA","Adams","WHEAT","Decline in Price",9,"SEP",6640
"714920",1998,"WA","Adams","WHEAT","Heat",7,"JUL",3466
"714921",1998,"WA","Adams","WHEAT","Heat",9,"SEP",20548
"714922",1998,"WA","Adams","WHEAT","Excess Moisture/Precip/Rain",9,"SEP",10398
"714923",1998,"WA","Adams","WHEAT","Other (Snow-Lightning-Etc.)",9,"SEP",7325
"714924",1998,"WA","Adams","WHEAT","Drought",5,"MAY",4914
"714925",1998,"WA","Adams","WHEAT","Drought",7,"JUL",1728
"714926",1998,"WA","Adams","WHEAT","Drought",8,"AUG",1084
"714927",1998,"WA","Adams","WHEAT","Heat",5,"MAY",35633
"714928",1998,"WA","Adams","WHEAT","Heat",6,"JUN",3220
"714929",1998,"WA","Adams","WHEAT","Heat",7,"JUL",2669
"714930",1998,"WA","Adams","WHEAT","Heat",8,"AUG",6353
"714931",1998,"WA","Adams","WHEAT","Heat",9,"SEP",2543
"714932",1998,"WA","Adams","WHEAT","Heat",10,"OCT",3100
"714933",1998,"WA","Adams","WHEAT","Heat",11,"NOV",486
"714934",1998,"WA","Adams","WHEAT","Hail",6,"JUN",8345
"714935",1998,"WA","Adams","WHEAT","Hail",7,"JUL",33913
"714936",1998,"WA","Adams","WHEAT","Frost",4,"APR",1132
"714937",1998,"WA","Adams","WHEAT","Frost",5,"MAY",6436
"714938",1998,"WA","Adams","WHEAT","Fire",7,"JUL",2017
"714939",1998,"WA","Adams","WHEAT","Cold Wet Weather",2,"FEB",3421
"714940",1998,"WA","Adams","SUGAR BEETS","Insects",4,"APR",2368
"714941",1998,"WA","Adams","POTATOES","Heat",7,"JUL",127177
"714942",1998,"WA","Asotin","All Other Crops","Decline in Price",8,"AUG",3149
"714943",1998,"WA","Asotin","All Other Crops","Decline in Price",9,"SEP",5964
"714944",1998,"WA","Asotin","All Other Crops","Cold Wet Weather",6,"JUN",12710
"714945",1998,"WA","Asotin","All Other Crops","Heat",6,"JUN",5169
"714946",1998,"WA","Asotin","All Other Crops","Heat",7,"JUL",13785
"714947",1998,"WA","Asotin","All Other Crops","Heat",8,"AUG",885
"714948",1998,"WA","Asotin","All Other Crops","Heat",10,"OCT",1133
"714949",1998,"WA","Asotin","All Other Crops","Hail",7,"JUL",18306
"714950",1998,"WA","Asotin","All Other Crops","Heat",7,"JUL",7574
"714951",1998,"WA","Benton","WHEAT","Decline in Price",8,"AUG",529
"714952",1998,"WA","Benton","WHEAT","Decline in Price",10,"OCT",1986
"714953",1998,"WA","Benton","WHEAT","Heat",6,"JUN",7529
"714954",1998,"WA","Benton","WHEAT","Fire",7,"JUL",2816
"714955",1998,"WA","Benton","WHEAT","Excess Moisture/Precip/Rain",4,"APR",3159
"714956",1998,"WA","Benton","WHEAT","Cold Wet Weather",6,"JUN",1450
"714957",1998,"WA","Benton","SUGAR BEETS","Cold Wet Weather",4,"APR",2760
"714958",1998,"WA","Benton","GRAPES","Heat",11,"NOV",38910
"714959",1998,"WA","Benton","GRAPES","Hail",6,"JUN",5831
"714960",1998,"WA","Benton","GRAPES","Frost",4,"APR",1767
"714961",1998,"WA","Benton","GRAPES","Frost",5,"MAY",19889
"714962",1998,"WA","Benton","GRAPES","Cold Wet Weather",4,"APR",9424
"714963",1998,"WA","Benton","GRAPES","Cold Wet Weather",5,"MAY",153883
"714964",1998,"WA","Benton","GRAPES","Wind/Excess Wind",5,"MAY",713
"714965",1998,"WA","Benton","GRAPES","Wind/Excess Wind",6,"JUN",61
"714966",1998,"WA","Benton","GRAPES","Other (Snow-Lightning-Etc.)",9,"SEP",2793
"714967",1998,"WA","Benton","APPLES","Fruit Set Failure",5,"MAY",50551
"714968",1998,"WA","Benton","POTATOES","Heat",8,"AUG",8522
"714969",1998,"WA","Benton","POTATOES","Hail",7,"JUL",8869
"714970",1998,"WA","Benton","PEARS","Cold Wet Weather",5,"MAY",18071
"714971",1998,"WA","Chelan","APPLES","Fruit Set Failure",4,"APR",971
"714972",1998,"WA","Columbia","All Other Crops","Decline in Price",8,"AUG",2252
"714973",1998,"WA","Columbia","All Other Crops","Decline in Price",9,"SEP",274
"714974",1998,"WA","Columbia","All Other Crops","Fire",8,"AUG",11220
"714975",1998,"WA","Douglas","All Other Crops","Decline in Price",8,"AUG",58962
"714976",1998,"WA","Douglas","All Other Crops","Decline in Price",9,"SEP",51715
"714977",1998,"WA","Douglas","All Other Crops","Heat",7,"JUL",43991
"714978",1998,"WA","Douglas","All Other Crops","Heat",9,"SEP",3262
"714979",1998,"WA","Douglas","All Other Crops","Heat",10,"OCT",256
"714980",1998,"WA","Douglas","All Other Crops","Hail",7,"JUL",6003
"714981",1998,"WA","Douglas","All Other Crops","Cold Wet Weather",5,"MAY",43391
"714982",1998,"WA","Douglas","All Other Crops","Cold Wet Weather",6,"JUN",16943
"714983",1998,"WA","Douglas","All Other Crops","Other (Snow-Lightning-Etc.)",7,"JUL",4813
"714984",1998,"WA","Douglas","All Other Crops","Other (Snow-Lightning-Etc.)",9,"SEP",64241
"714985",1998,"WA","Douglas","All Other Crops","Drought",6,"JUN",27462
"714986",1998,"WA","Douglas","All Other Crops","Drought",7,"JUL",5614
"714987",1998,"WA","Douglas","All Other Crops","Heat",5,"MAY",2355
"714988",1998,"WA","Douglas","All Other Crops","Heat",6,"JUN",4509
"714989",1998,"WA","Douglas","All Other Crops","Heat",7,"JUL",2291
"714990",1998,"WA","Douglas","All Other Crops","Heat",8,"AUG",9841
"714991",1998,"WA","Douglas","All Other Crops","Heat",9,"SEP",9616
"714992",1998,"WA","Douglas","All Other Crops","Hail",6,"JUN",1135
"714993",1998,"WA","Douglas","All Other Crops","Hail",7,"JUL",957
"714994",1998,"WA","Douglas","All Other Crops","Frost",5,"MAY",3395
"714995",1998,"WA","Douglas","All Other Crops","Cold Wet Weather",1,"JAN",108
"714996",1998,"WA","Douglas","All Other Crops","Cold Wet Weather",5,"MAY",1560
"714997",1998,"WA","Douglas","All Other Crops","Plant Disease",6,"JUN",3582
"714998",1998,"WA","Douglas","All Other Crops","Plant Disease",7,"JUL",8036
"714999",1998,"WA","Douglas","All Other Crops","Cold Wet Weather",3,"MAR",796
"715000",1998,"WA","Franklin","WHEAT","Heat",10,"OCT",3173
"715001",1998,"WA","Franklin","WHEAT","Hail",7,"JUL",1932
"715002",1998,"WA","Franklin","ONIONS","Heat",7,"JUL",6667
"715003",1998,"WA","Franklin","ONIONS","Heat",8,"AUG",35965
"715004",1998,"WA","Franklin","ONIONS","Hail",7,"JUL",44372
"715005",1998,"WA","Franklin","APPLES","Frost",4,"APR",37343
"715006",1998,"WA","Franklin","APPLES","Freeze",3,"MAR",11645
"715007",1998,"WA","Franklin","POTATOES","Heat",5,"MAY",179947
"715008",1998,"WA","Franklin","POTATOES","Heat",6,"JUN",32818
"715009",1998,"WA","Franklin","POTATOES","Heat",7,"JUL",352122
"715010",1998,"WA","Franklin","POTATOES","Heat",8,"AUG",38772
"715011",1998,"WA","Franklin","POTATOES","Hail",7,"JUL",85101
"715012",1998,"WA","Franklin","POTATOES","Plant Disease",5,"MAY",187693
"715013",1998,"WA","Franklin","POTATOES","Plant Disease",7,"JUL",38744
"715014",1998,"WA","Franklin","POTATOES","Heat",7,"JUL",32879
"715015",1998,"WA","Franklin","POTATOES","Hail",7,"JUL",56649
"715016",1998,"WA","Franklin","POTATOES","Plant Disease",7,"JUL",38715
"715017",1998,"WA","Grant","WHEAT","Decline in Price",5,"MAY",21547
"715018",1998,"WA","Grant","WHEAT","Decline in Price",7,"JUL",21368
"715019",1998,"WA","Grant","WHEAT","Decline in Price",9,"SEP",2870
"715020",1998,"WA","Grant","WHEAT","Hail",7,"JUL",54238
"715021",1998,"WA","Grant","WHEAT","Cold Wet Weather",5,"MAY",10537
"715022",1998,"WA","Grant","WHEAT","Insects",7,"JUL",2329
"715023",1998,"WA","Grant","WHEAT","Other (Snow-Lightning-Etc.)",1,"JAN",701
"715024",1998,"WA","Grant","WHEAT","Cold Wet Weather",5,"MAY",1137
"715025",1998,"WA","Grant","WHEAT","Heat",7,"JUL",10304
"715026",1998,"WA","Grant","WHEAT","Hail",7,"JUL",531735
"715027",1998,"WA","Grant","WHEAT","Wind/Excess Wind",7,"JUL",14966
"715028",1998,"WA","Grant","WHEAT","Insects",9,"SEP",704
"715029",1998,"WA","Grant","WHEAT","Flood",6,"JUN",10029
"715030",1998,"WA","Grant","WHEAT","Hail",7,"JUL",474162
"715031",1998,"WA","Grant","WHEAT","Hail",10,"OCT",10622
"715032",1998,"WA","Grant","WHEAT","Wind/Excess Wind",7,"JUL",10005
"715033",1998,"WA","Grant","ONIONS","Heat",8,"AUG",8655
"715034",1998,"WA","Grant","ONIONS","Cold Wet Weather",4,"APR",3221
"715035",1998,"WA","Grant","SUGAR BEETS","Heat",7,"JUL",11544
"715036",1998,"WA","Grant","SUGAR BEETS","Frost",4,"APR",8992
"715037",1998,"WA","Grant","SUGAR BEETS","Freeze",3,"MAR",31712
"715038",1998,"WA","Grant","SUGAR BEETS","Freeze",4,"APR",7000
"715039",1998,"WA","Grant","SUGAR BEETS","Freeze",5,"MAY",8000
"715040",1998,"WA","Grant","SUGAR BEETS","Wildlife",4,"APR",9380
"715041",1998,"WA","Grant","SWEET CORN","Heat",5,"MAY",2581
"715042",1998,"WA","Grant","SWEET CORN","Wind/Excess Wind",8,"AUG",156
"715043",1998,"WA","Grant","APPLES","Hail",6,"JUN",81191
"715044",1998,"WA","Grant","APPLES","Hail",7,"JUL",21299
"715045",1998,"WA","Grant","APPLES","Fruit Set Failure",5,"MAY",48746
"715046",1998,"WA","Grant","GREEN PEAS","Heat",7,"JUL",4839
"715047",1998,"WA","Grant","POTATOES","Heat",7,"JUL",1560139
"715048",1998,"WA","Grant","POTATOES","Plant Disease",5,"MAY",32563
"715049",1998,"WA","Grant","PEARS","Hail",7,"JUL",5828
"715050",1998,"WA","Grays Harbor","All Other Crops","Frost",11,"NOV",6193
"715051",1998,"WA","Klickitat","PEARS","Cold Wet Weather",4,"APR",2225
"715052",1998,"WA","Klickitat","All Other Crops","Plant Disease",8,"AUG",5020
"715053",1998,"WA","Klickitat","All Other Crops","Hail",8,"AUG",1087
"715054",1998,"WA","Klickitat","All Other Crops","Excess Moisture/Precip/Rain",7,"JUL",1044
"715055",1998,"WA","Lincoln","WHEAT","Decline in Price",7,"JUL",15687
"715056",1998,"WA","Lincoln","WHEAT","Decline in Price",9,"SEP",29577
"715057",1998,"WA","Lincoln","WHEAT","Decline in Price",10,"OCT",1742
"715058",1998,"WA","Lincoln","WHEAT","Hail",7,"JUL",13335
"715059",1998,"WA","Lincoln","WHEAT","Hail",7,"JUL",17003
"715060",1998,"WA","Lincoln","WHEAT","Drought",7,"JUL",6592
"715061",1998,"WA","Lincoln","WHEAT","Drought",8,"AUG",19974
"715062",1998,"WA","Lincoln","WHEAT","Heat",5,"MAY",4759
"715063",1998,"WA","Lincoln","WHEAT","Heat",6,"JUN",3987
"715064",1998,"WA","Lincoln","WHEAT","Heat",7,"JUL",2564
"715065",1998,"WA","Lincoln","WHEAT","Heat",8,"AUG",12640
"715066",1998,"WA","Lincoln","WHEAT","Heat",9,"SEP",3149
"715067",1998,"WA","Lincoln","WHEAT","Heat",12,"DEC",1160
"715068",1998,"WA","Lincoln","WHEAT","Hail",7,"JUL",73982
"715069",1998,"WA","Lincoln","WHEAT","Frost",4,"APR",1965
"715070",1998,"WA","Lincoln","WHEAT","Cold Wet Weather",6,"JUN",10250
"715071",1998,"WA","Lincoln","WHEAT","Insects",7,"JUL",53379
"715072",1998,"WA","Lincoln","WHEAT","Insects",9,"SEP",231
"715073",1998,"WA","Lincoln","WHEAT","Plant Disease",1,"JAN",206
"715074",1998,"WA","Lincoln","WHEAT","Plant Disease",4,"APR",1272
"715075",1998,"WA","Lincoln","WHEAT","Plant Disease",7,"JUL",3169
"715076",1998,"WA","Lincoln","WHEAT","Other (Snow-Lightning-Etc.)",3,"MAR",16574
"715077",1998,"WA","Lincoln","POTATOES","Heat",7,"JUL",87809
"715078",1998,"WA","Lincoln","BARLEY","Heat",5,"MAY",54
"715079",1998,"WA","Lincoln","BARLEY","Heat",6,"JUN",1422
"715080",1998,"WA","Lincoln","BARLEY","Heat",7,"JUL",14075
"715081",1998,"WA","Lincoln","BARLEY","Heat",8,"AUG",414
"715082",1998,"WA","Lincoln","BARLEY","Hail",7,"JUL",2457
"715083",1998,"WA","Okanogan","All Other Crops","Hail",7,"JUL",25526
"715084",1998,"WA","Okanogan","All Other Crops","Cold Wet Weather",4,"APR",875
"715085",1998,"WA","Spokane","All Other Crops","Decline in Price",8,"AUG",1482
"715086",1998,"WA","Spokane","All Other Crops","Decline in Price",9,"SEP",1258
"715087",1998,"WA","Spokane","All Other Crops","Heat",7,"JUL",11
"715088",1998,"WA","Spokane","All Other Crops","Heat",8,"AUG",164
"715089",1998,"WA","Stevens","All Other Crops","Heat",3,"MAR",1391
"715090",1998,"WA","Stevens","All Other Crops","Heat",6,"JUN",2906
"715091",1998,"WA","Stevens","All Other Crops","Frost",2,"FEB",3245
"715092",1998,"WA","Stevens","All Other Crops","Frost",3,"MAR",6781
"715093",1998,"WA","Stevens","All Other Crops","Cold Wet Weather",6,"JUN",2718
"715094",1998,"WA","Walla Walla","WHEAT","Decline in Price",8,"AUG",58479
"715095",1998,"WA","Walla Walla","WHEAT","Decline in Price",9,"SEP",154987
"715096",1998,"WA","Walla Walla","WHEAT","Drought",2,"FEB",125122
"715097",1998,"WA","Walla Walla","WHEAT","Drought",6,"JUN",78377
"715098",1998,"WA","Walla Walla","WHEAT","Other (Snow-Lightning-Etc.)",1,"JAN",1684
"715099",1998,"WA","Walla Walla","WHEAT","Drought",5,"MAY",5228
"715100",1998,"WA","Walla Walla","WHEAT","Drought",7,"JUL",3561
"715101",1998,"WA","Walla Walla","WHEAT","Heat",5,"MAY",2145
"715102",1998,"WA","Walla Walla","WHEAT","Heat",6,"JUN",980
"715103",1998,"WA","Walla Walla","WHEAT","Heat",7,"JUL",4008
"715104",1998,"WA","Walla Walla","WHEAT","Heat",8,"AUG",539
"715105",1998,"WA","Walla Walla","WHEAT","Cold Wet Weather",3,"MAR",1569
"715106",1998,"WA","Walla Walla","WHEAT","Insects",6,"JUN",7451
"715107",1998,"WA","Walla Walla","WHEAT","Plant Disease",5,"MAY",1507
"715108",1998,"WA","Walla Walla","WHEAT","Fire",7,"JUL",894
"715109",1998,"WA","Walla Walla","DRY BEANS","Heat",6,"JUN",57073
"715110",1998,"WA","Walla Walla","DRY BEANS","Heat",7,"JUL",756
"715111",1998,"WA","Walla Walla","DRY BEANS","Heat",9,"SEP",1104
"715112",1998,"WA","Walla Walla","GREEN PEAS","Heat",6,"JUN",6280
"715113",1998,"WA","Walla Walla","GREEN PEAS","Plant Disease",5,"MAY",7258
"715114",1998,"WA","Walla Walla","DRY PEAS","Heat",7,"JUL",793
"715115",1998,"WA","Walla Walla","BARLEY","Drought",5,"MAY",3131
"715116",1998,"WA","Walla Walla","BARLEY","Heat",7,"JUL",16074
"715117",1998,"WA","Walla Walla","BARLEY","Heat",5,"MAY",1128
"715118",1998,"WA","Whitman","WHEAT","Drought",6,"JUN",14751
"715119",1998,"WA","Whitman","WHEAT","Fire",7,"JUL",11067
"715120",1998,"WA","Whitman","WHEAT","Decline in Price",1,"JAN",14401
"715121",1998,"WA","Whitman","WHEAT","Decline in Price",5,"MAY",1843
"715122",1998,"WA","Whitman","WHEAT","Decline in Price",8,"AUG",45639
"715123",1998,"WA","Whitman","WHEAT","Decline in Price",9,"SEP",99845
"715124",1998,"WA","Whitman","WHEAT","Decline in Price",10,"OCT",4606
"715125",1998,"WA","Whitman","WHEAT","Decline in Price",11,"NOV",12453
"715126",1998,"WA","Whitman","WHEAT","Heat",5,"MAY",633
"715127",1998,"WA","Whitman","WHEAT","Heat",7,"JUL",12044
"715128",1998,"WA","Whitman","WHEAT","Heat",9,"SEP",3222
"715129",1998,"WA","Whitman","WHEAT","Wind/Excess Wind",9,"SEP",612
"715130",1998,"WA","Whitman","WHEAT","Plant Disease",5,"MAY",3319
"715131",1998,"WA","Whitman","WHEAT","Other (Snow-Lightning-Etc.)",7,"JUL",2542
"715132",1998,"WA","Whitman","WHEAT","Other (Snow-Lightning-Etc.)",8,"AUG",6936
"715133",1998,"WA","Whitman","WHEAT","Other (Snow-Lightning-Etc.)",9,"SEP",50019
"715134",1998,"WA","Whitman","WHEAT","Excess Moisture/Precip/Rain",6,"JUN",670
"715135",1998,"WA","Whitman","WHEAT","Insects",6,"JUN",1342
"715136",1998,"WA","Whitman","WHEAT","Drought",8,"AUG",4126
"715137",1998,"WA","Whitman","WHEAT","Heat",5,"MAY",8962
"715138",1998,"WA","Whitman","WHEAT","Heat",6,"JUN",8260
"715139",1998,"WA","Whitman","WHEAT","Heat",7,"JUL",22740
"715140",1998,"WA","Whitman","WHEAT","Heat",9,"SEP",1244
"715141",1998,"WA","Whitman","WHEAT","Heat",10,"OCT",1757
"715142",1998,"WA","Whitman","WHEAT","Freeze",6,"JUN",117
"715143",1998,"WA","Whitman","DRY PEAS","Heat",7,"JUL",263
"715144",1998,"WA","Whitman","DRY PEAS","Heat",9,"SEP",78
"715145",1998,"WA","Whitman","DRY PEAS","Hail",8,"AUG",1599
"715146",1998,"WA","Whitman","DRY PEAS","Hail",7,"JUL",6338
"715147",1998,"WA","Whitman","BARLEY","Heat",6,"JUN",1605
"715148",1998,"WA","Whitman","BARLEY","Heat",10,"OCT",39
"715149",1998,"WA","Whitman","BARLEY","Hail",7,"JUL",4567
"715150",1998,"WA","Yakima","WHEAT","Other (Snow-Lightning-Etc.)",9,"SEP",1214
"715151",1998,"WA","Yakima","SWEET CORN","Heat",7,"JUL",1049
"715152",1998,"WA","Yakima","GRAPES","Heat",4,"APR",1311
"715153",1998,"WA","Yakima","GRAPES","Heat",6,"JUN",6770
"715154",1998,"WA","Yakima","GRAPES","Heat",7,"JUL",8772
"715155",1998,"WA","Yakima","GRAPES","Excess Moisture/Precip/Rain",11,"NOV",551
"715156",1998,"WA","Yakima","GRAPES","Frost",4,"APR",50342
"715157",1998,"WA","Yakima","GRAPES","Frost",5,"MAY",6517
"715158",1998,"WA","Yakima","GRAPES","Cold Wet Weather",4,"APR",78453
"715159",1998,"WA","Yakima","GRAPES","Cold Wet Weather",5,"MAY",94256
"715160",1998,"WA","Yakima","GRAPES","Cold Wet Weather",6,"JUN",157067
"715161",1998,"WA","Yakima","GRAPES","Wind/Excess Wind",5,"MAY",679
"715162",1998,"WA","Yakima","APPLES","Hail",7,"JUL",30440
"715163",1998,"WA","Yakima","APPLES","Hail",9,"SEP",15773
"715164",1998,"WA","Yakima","APPLES","Frost",4,"APR",186803
"715165",1998,"WA","Yakima","APPLES","Frost",5,"MAY",22692
"715166",1998,"WA","Yakima","APPLES","Fruit Set Failure",4,"APR",76921
"715167",1998,"WA","Yakima","APPLES","Fruit Set Failure",5,"MAY",101198
"715168",1998,"WA","Yakima","APPLES","Failure Irrig Supply",7,"JUL",34403
"715169",1998,"WA","Yakima","APPLES","Hail",7,"JUL",2823
"715170",1998,"WA","Yakima","APPLES","Frost",3,"MAR",6746
"715171",1998,"WA","Yakima","PEARS","Hail",6,"JUN",16639
"715172",1998,"WA","Yakima","PEARS","Cold Wet Weather",4,"APR",22311
"715173",1998,"WA","Yakima","PEARS","Cold Wet Weather",5,"MAY",255
"715174",1998,"WA","Yakima","PEARS","Cold Wet Weather",6,"JUN",37
"715175",1998,"WA","Yakima","PEARS","Cold Wet Weather",9,"SEP",30379
"715176",1998,"WA","Yakima","PEARS","Wind/Excess Wind",4,"APR",2737
"715177",1998,"WA","Yakima","PEARS","Hail",7,"JUL",48
"715178",1998,"WA","Yakima","PEARS","Frost",4,"APR",428
"715179",1998,"WA","Yakima","PEARS","Cold Wet Weather",4,"APR",9285
"715180",1998,"WA","All Other Counties","All Other Crops","Decline in Price",9,"SEP",5484
"715181",1998,"WA","All Other Counties","All Other Crops","Decline in Price",10,"OCT",4021
"715182",1998,"WA","All Other Counties","All Other Crops","Other (Snow-Lightning-Etc.)",1,"JAN",3684
"715183",1998,"WA","All Other Counties","All Other Crops","Other (Snow-Lightning-Etc.)",9,"SEP",16315
"715184",1998,"WA","All Other Counties","All Other Crops","Heat",5,"MAY",15894
"715185",1998,"WA","All Other Counties","All Other Crops","Heat",6,"JUN",9160
"715186",1998,"WA","All Other Counties","All Other Crops","Heat",11,"NOV",9
"715187",1998,"WA","All Other Counties","All Other Crops","Excess Moisture/Precip/Rain",10,"OCT",2237
"715188",1998,"WA","All Other Counties","All Other Crops","Cold Wet Weather",4,"APR",1762
"715189",1998,"WA","All Other Counties","All Other Crops","Cold Wet Weather",6,"JUN",17531
"715190",1998,"WA","All Other Counties","All Other Crops","Cold Wet Weather",7,"JUL",11353
"715191",1998,"WA","All Other Counties","All Other Crops","Cold Wet Weather",9,"SEP",1170
"715192",1998,"WA","All Other Counties","All Other Crops","Wind/Excess Wind",6,"JUN",6502
"725707",1999,"ID","Ada","All Other Crops","Freeze",4,"APR",12700
"725708",1999,"ID","Bannock","WHEAT","Drought",6,"JUN",122
"725709",1999,"ID","Bannock","WHEAT","Frost",9,"SEP",6840
"725710",1999,"ID","Bannock","WHEAT","Cold Wet Weather",5,"MAY",1612
"725711",1999,"ID","Bannock","WHEAT","Cold Winter",1,"JAN",1223
"725712",1999,"ID","Bannock","WHEAT","Drought",6,"JUN",440
"725713",1999,"ID","Bannock","WHEAT","Cold Wet Weather",5,"MAY",1319
"725714",1999,"ID","Bannock","BARLEY","Cold Wet Weather",5,"MAY",1527
"725715",1999,"ID","Benewah","All Other Crops","Decline in Price",9,"SEP",288
"725716",1999,"ID","Benewah","All Other Crops","Drought",9,"SEP",2496
"725717",1999,"ID","Benewah","All Other Crops","Cold Wet Weather",4,"APR",8521
"725718",1999,"ID","Benewah","All Other Crops","Cold Winter",4,"APR",471
"725719",1999,"ID","Benewah","All Other Crops","Cold Winter",4,"APR",14937
"725720",1999,"ID","Benewah","All Other Crops","Excess Moisture/Precip/Rain",8,"AUG",189
"725721",1999,"ID","Benewah","All Other Crops","Freeze",8,"AUG",928
"725722",1999,"ID","Benewah","All Other Crops","Drought",9,"SEP",1198
"725723",1999,"ID","Benewah","All Other Crops","Drought",11,"NOV",422
"725724",1999,"ID","Benewah","All Other Crops","Frost",8,"AUG",12212
"725725",1999,"ID","Benewah","All Other Crops","Cold Wet Weather",3,"MAR",454
"725726",1999,"ID","Benewah","All Other Crops","Cold Winter",5,"MAY",1192
"725727",1999,"ID","Benewah","All Other Crops","Freeze",1,"JAN",34242
"725728",1999,"ID","Benewah","All Other Crops","Cold Winter",1,"JAN",18530
"725729",1999,"ID","Bingham","All Other Crops","Frost",7,"JUL",1605
"725730",1999,"ID","Bingham","All Other Crops","Decline in Price",8,"AUG",2386
"725731",1999,"ID","Bingham","All Other Crops","Heat",6,"JUN",573
"725732",1999,"ID","Bingham","All Other Crops","Frost",6,"JUN",61686
"725733",1999,"ID","Bingham","All Other Crops","Freeze",6,"JUN",56304
"725734",1999,"ID","Bingham","All Other Crops","Cold Wet Weather",6,"JUN",18451
"725735",1999,"ID","Bingham","All Other Crops","Wind/Excess Wind",7,"JUL",551
"725736",1999,"ID","Bingham","All Other Crops","Insects",8,"AUG",16760
"725737",1999,"ID","Bingham","All Other Crops","Plant Disease",6,"JUN",12569
"725738",1999,"ID","Bingham","All Other Crops","Other (Snow-Lightning-Etc.)",6,"JUN",1272
"725739",1999,"ID","Bingham","All Other Crops","Excess Moisture/Precip/Rain",2,"FEB",1102
"725740",1999,"ID","Bingham","All Other Crops","Freeze",3,"MAR",915
"725741",1999,"ID","Bingham","All Other Crops","Heat",8,"AUG",14037
"725742",1999,"ID","Bingham","All Other Crops","Frost",6,"JUN",58223
"725743",1999,"ID","Bingham","All Other Crops","Freeze",9,"SEP",9412
"725744",1999,"ID","Bingham","All Other Crops","Cold Wet Weather",6,"JUN",32649
"725745",1999,"ID","Bingham","All Other Crops","Cold Wet Weather",7,"JUL",11170
"725746",1999,"ID","Bingham","All Other Crops","Cold Wet Weather",5,"MAY",27808
"725747",1999,"ID","Bingham","All Other Crops","Wind/Excess Wind",7,"JUL",302
"725748",1999,"ID","Bingham","All Other Crops","Wind/Excess Wind",9,"SEP",17383
"725749",1999,"ID","Bingham","All Other Crops","Insects",7,"JUL",705
"725750",1999,"ID","Bingham","All Other Crops","Insects",8,"AUG",5344
"725751",1999,"ID","Bingham","All Other Crops","Frost",4,"APR",5220
"725752",1999,"ID","Bingham","All Other Crops","Freeze",5,"MAY",7120
"725753",1999,"ID","Bingham","All Other Crops","Cold Wet Weather",1,"JAN",6360
"725754",1999,"ID","Bingham","All Other Crops","Cold Wet Weather",4,"APR",720
"725755",1999,"ID","Blaine","All Other Crops","Drought",7,"JUL",8819
"725756",1999,"ID","Bonneville","All Other Crops","Drought",6,"JUN",146857
"725757",1999,"ID","Bonneville","All Other Crops","Heat",7,"JUL",4178
"725758",1999,"ID","Bonneville","All Other Crops","Frost",6,"JUN",9535
"725759",1999,"ID","Bonneville","All Other Crops","Frost",6,"JUN",6588
"725760",1999,"ID","Bonneville","All Other Crops","Freeze",9,"SEP",362565
"725761",1999,"ID","Butte","All Other Crops","Hail",8,"AUG",9593
"725762",1999,"ID","Butte","All Other Crops","Hail",8,"AUG",11436
"725763",1999,"ID","Camas","All Other Crops","Cold Winter",4,"APR",238
"725764",1999,"ID","Camas","All Other Crops","Heat",10,"OCT",114
"725765",1999,"ID","Camas","All Other Crops","Excess Moisture/Precip/Rain",5,"MAY",68
"725766",1999,"ID","Camas","All Other Crops","Drought",7,"JUL",14
"725767",1999,"ID","Camas","All Other Crops","Excess Moisture/Precip/Rain",5,"MAY",20
"725768",1999,"ID","Camas","All Other Crops","Excess Moisture/Precip/Rain",6,"JUN",135
"725769",1999,"ID","Camas","All Other Crops","Drought",7,"JUL",28
"725770",1999,"ID","Camas","All Other Crops","Excess Moisture/Precip/Rain",5,"MAY",42
"725771",1999,"ID","Canyon","GREEN PEAS","Frost",5,"MAY",8123
"725772",1999,"ID","Canyon","All Other Crops","Hail",4,"APR",2182
"725773",1999,"ID","Canyon","All Other Crops","Frost",4,"APR",6547
"725774",1999,"ID","Canyon","All Other Crops","Frost",5,"MAY",48723
"725775",1999,"ID","Canyon","All Other Crops","Frost",6,"JUN",14100
"725776",1999,"ID","Canyon","All Other Crops","Frost",8,"AUG",9778
"725777",1999,"ID","Canyon","All Other Crops","Freeze",5,"MAY",85189
"725778",1999,"ID","Canyon","All Other Crops","Freeze",9,"SEP",5546
"725779",1999,"ID","Canyon","All Other Crops","Wind/Excess Wind",8,"AUG",2893
"725780",1999,"ID","Canyon","All Other Crops","Wind/Excess Wind",10,"OCT",8633
"725781",1999,"ID","Canyon","All Other Crops","Plant Disease",10,"OCT",6366
"725782",1999,"ID","Canyon","All Other Crops","Frost",5,"MAY",7484
"725783",1999,"ID","Canyon","All Other Crops","Freeze",5,"MAY",43243
"725784",1999,"ID","Canyon","All Other Crops","Plant Disease",10,"OCT",1737
"725785",1999,"ID","Canyon","All Other Crops","Frost",9,"SEP",4049
"725786",1999,"ID","Canyon","All Other Crops","Freeze",4,"APR",15966
"725787",1999,"ID","Canyon","All Other Crops","Wind/Excess Wind",4,"APR",600
